name	Regulatory function	ensembl_id	baseMean_MN	log2FoldChange_MN	lfcSE_MN	stat_MN	pvalue_MN	padj_MN	baseMean_RGC	log2FoldChange_RGC	lfcSE_RGC	stat_RGC	pvalue_RGC	padj_RGC	is_sig_RGC	is_sig_MN	Specificity	EAE_Combined_Score	symbol	InDegree	OutDegree	BetweennessCentrality	ClosenessCentrality
Pura	Regulator	ENSMUSG00000043991	1897.82120738191	0.633434241981989	0.323117523393592	1.96038343983715	0.0499509899619597	0.19021106957257	1153.32631144788	-0.133625757773837	0.0874601742762506	-1.52784691866458	0.126550549997922	0.831814476596215	FALSE	TRUE	MN_Only	0.633434241981989	NA	0	31	0	0.032258064516129
Yy1	Regulator	ENSMUSG00000021264	110.209281604598	-2.06599503017626	0.779509184572436	-2.65037932979516	0.0080401442886308	0.0562848773336858	385.899699256612	-0.0276781544738901	0.088375495533389	-0.313188110650345	0.754137750721292	0.99341254485783	FALSE	TRUE	MN_Only	-2.06599503017626	NA	0	29	0	0.0344827586206897
Nfatc3	Regulator	ENSMUSG00000031902	102.441267442713	-1.69731721139441	0.804528218784189	-2.1097050069411	0.0348837729630558	0.15085105878399	116.858420748964	-0.190133789657518	0.165812721096843	-1.14667794123269	0.251514750493114	0.908383582099212	FALSE	TRUE	MN_Only	-1.69731721139441	NA	0	32	0	0.03125
Tbp	Regulator	ENSMUSG00000014767	82.0121166968879	-2.09493356879553	0.800709044250577	-2.61634807779183	0.00888759048199169	0.0602749263163593	141.797607073614	-0.0808956087842738	0.135344555976924	-0.597701238888886	0.550039298667968	0.977406256175645	FALSE	TRUE	MN_Only	-2.09493356879553	NA	0	19	0	0.0526315789473684
Rela	Regulator	ENSMUSG00000024927	107.682981437196	2.14068434905149	0.593593308909315	3.60631482350237	0.000310576306459995	0.00483953700665821	114.547780451374	0.164399170108524	0.177766199744104	0.924805561153795	0.355067057366048	0.940952244979022	FALSE	TRUE	MN_Only	2.14068434905149	NA	0	28	0	0.0357142857142857
Bcl3	Regulator	ENSMUSG00000053175	34.7801668705895	7.31566276613222	0.752893336514444	9.71673198756205	2.5586156441349e-22	7.59961062953863e-20	5.38847922229841	0.730459003971295	0.651972634159853	1.12038292053865	0.262550619970503	0.912384203153893	FALSE	TRUE	MN_Only	7.31566276613222	NA	0	27	0	0.037037037037037
Ap3b1	Regulator	ENSMUSG00000021686	313.854577897669	1.62344881501457	0.704967660910135	2.30286991167602	0.0212861635129802	0.109392240031043	237.665855660315	-0.0359698221030617	0.120650475226194	-0.298132452736933	0.765602073463722	0.993485073164754	FALSE	TRUE	MN_Only	1.62344881501457	NA	0	29	0	0.0344827586206897
Stat6	Regulator	ENSMUSG00000002147	61.2315376340414	2.60264264328028	1.13258657556162	2.29796352829777	0.0215638650074747	0.110274241503439	63.2042402944783	0.330553226861984	0.295815958596141	1.11742864864592	0.263811091503735	0.912384203153893	FALSE	TRUE	MN_Only	2.60264264328028	NA	0	26	0	0.0384615384615385
Ehf	Regulator	ENSMUSG00000012350	1.81709844423096	6.14371267609771	3.09339808852643	1.98607243564449	0.047025281434223	NA	2.09462493723888	-0.0538889495266221	1.18504510959479	-0.0454741757004073	0.9637293584046	NA	FALSE	TRUE	MN_Only	6.14371267609771	NA	0	27	0	0.037037037037037
Ets1	Regulator	ENSMUSG00000032035	39.9138875015167	3.0006269358303	1.3134389030954	2.2845576819437	0.0223387766989006	0.113163437548138	23.540403983452	-0.0541625134848433	0.625189546067697	-0.0866337478377773	0.930962639843062	0.997939323397981	FALSE	TRUE	MN_Only	3.0006269358303	NA	0	33	0	0.0303030303030303
Gata1	Regulator	ENSMUSG00000031162	2.14765495395811	6.27265674038324	3.08988046678202	2.03006453091564	0.042349980289166	NA	0	NA	NA	NA	NA	NA	FALSE	TRUE	MN_Only	6.27265674038324	NA	0	29	0	0.0344827586206897
Ltf	Regulator	ENSMUSG00000032496	4.01855494031608	4.63850168345286	2.14245416937653	2.1650412642445	0.0303845253484305	0.137898375879681	13.5279620201016	6.99665383013492	1.38200918782189	5.06266810075408	4.13429245386598e-07	0.000948108135252578	TRUE	TRUE	Both	5.81757775679389	NA	0	21	0	0.0476190476190476
Irf1	Regulator	ENSMUSG00000018899	459.319055604022	5.64452136893418	0.812154445591036	6.95005906767701	3.65133298762498e-12	3.96578360461895e-10	24.3998287613652	0.483428099400864	0.45971123491802	1.05159078717551	0.292987336425031	0.922672763878503	FALSE	TRUE	MN_Only	5.64452136893418	NA	0	28	0	0.0357142857142857
E2f6	Regulator	ENSMUSG00000057469	613.46141123381	-2.30406950373242	0.414561303384998	-5.55784991247159	2.73118073784138e-08	1.49434603227607e-06	147.166170106273	-0.0277280894942344	0.159277904318295	-0.174086227546186	0.861797696756578	0.995622715445135	FALSE	TRUE	MN_Only	-2.30406950373242	NA	0	21	0	0.0476190476190476
Irf2	Regulator	ENSMUSG00000031627	132.623744614926	1.93345571218932	0.782659786315532	2.47036547168382	0.0134975075943954	0.0806415129428699	79.6773711890511	0.0913785665198101	0.167827858430257	0.544477939327239	0.586112625252648	0.978585589078474	FALSE	TRUE	MN_Only	1.93345571218932	NA	0	18	0	0.0555555555555556
Irf7	Regulator	ENSMUSG00000025498	122.001915796666	10.0819468183729	0.932824197862851	10.8079816555693	3.15536036093846e-27	1.83692458772394e-24	15.3428288380952	0.685670588553188	0.811397713359158	0.845048707020058	0.398083644978663	0.951893371145876	FALSE	TRUE	MN_Only	10.0819468183729	NA	0	18	0	0.0555555555555556
Irf5	Regulator	ENSMUSG00000029771	157.581148881502	9.20815289528102	1.2510084683597	7.36058398337991	1.83107390003479e-13	2.20243384637243e-11	27.5941174136741	1.18721356463409	0.618612742212026	1.91915472091453	0.0549647559231171	0.741309765549361	FALSE	TRUE	MN_Only	9.20815289528102	NA	0	18	0	0.0555555555555556
Irf8	Regulator	ENSMUSG00000041515	153.085392807994	8.77665893141813	0.913487837115394	9.60785527165092	7.40758194233634e-22	2.15619895177526e-19	39.452884406507	0.83807880157406	0.581912970477441	1.44021330352276	0.149807060518468	0.861436309346967	FALSE	TRUE	MN_Only	8.77665893141813	NA	0	18	0	0.0555555555555556
Irf9	Regulator	ENSMUSG00000002325	106.824106284102	3.79307670337833	0.854863520252987	4.4370552883761	9.11978755918269e-06	0.000265990757788266	85.1738980258759	0.185366084672542	0.209589916216303	0.884422724236592	0.376468060436959	0.94589918040108	FALSE	TRUE	MN_Only	3.79307670337833	NA	0	18	0	0.0555555555555556
Stat1	Regulator	ENSMUSG00000026104	621.998790141765	4.57710415073374	0.477543249606437	9.58469029665045	9.27354432544221e-22	2.64641498259776e-19	262.624458495015	0.356000236978401	0.176442225425861	2.01765895957817	0.0436267918360039	0.706306104505011	FALSE	TRUE	MN_Only	4.57710415073374	NA	0	26	0	0.0384615384615385
Stat2	Regulator	ENSMUSG00000040033	443.347958193456	4.2060925789022	0.771880512323751	5.44914985123764	5.06111579985705e-08	2.63069569111141e-06	394.153706687499	-0.0520538448139179	0.134629578482491	-0.386644936429685	0.699019085855533	0.989512820117742	FALSE	TRUE	MN_Only	4.2060925789022	NA	0	19	0	0.0526315789473684
Fli1	Regulator	ENSMUSG00000016087	18.6128384221833	5.55698108664135	1.28810093009662	4.31408824945458	1.60262923570965e-05	0.000428514156470666	6.69254254948163	-0.382546756290108	0.642681932136332	-0.595234963302125	0.551686422342779	0.977544133123477	FALSE	TRUE	MN_Only	5.55698108664135	NA	0	33	0	0.0303030303030303
Elf4	Regulator	ENSMUSG00000031103	51.0107832857104	8.56948087271954	1.21557468848445	7.04973618972257	1.79257318671173e-12	2.00685462764634e-10	13.4981235551286	1.04491203275716	0.524627260305844	1.99172271785497	0.0464014896925196	0.717967655072716	TRUE	TRUE	Both	4.80719645273835	NA	0	30	0	0.0333333333333333
Ets2	Regulator	ENSMUSG00000022895	231.74520379428	2.02378457716657	0.646747227355761	3.12917395168565	0.00175298498149947	0.0182626652975972	178.091384231312	0.201499274657757	0.137243800487963	1.46818489389931	0.142054006436093	0.854657042371896	FALSE	TRUE	MN_Only	2.02378457716657	NA	0	33	0	0.0303030303030303
Bptf	Regulator	ENSMUSG00000040481	402.880116218593	0.641019192583689	0.291151521999336	2.20166869876487	0.0276887193157119	0.130330407801058	1798.69063677331	-0.101674216882919	0.127802760571153	-0.795555717486344	0.426290313810276	0.957784337345263	FALSE	TRUE	MN_Only	0.641019192583689	NA	0	28	0	0.0357142857142857
Stat3	Regulator	ENSMUSG00000004040	1143.47353313933	1.39957335271656	0.315130326318925	4.44125250992229	8.94367698931768e-06	0.000261903973646941	335.947763300051	0.135809899175687	0.15069078112841	0.901248889671345	0.367456002003581	0.943829991173878	FALSE	TRUE	MN_Only	1.39957335271656	NA	0	6	0	0.166666666666667
Runx2	Regulator	ENSMUSG00000039153	22.4615775991812	-0.154318592913496	1.63625132275747	-0.0943122800068593	0.924861095361943	0.971287678418131	5.79930625683938	-1.78402361234148	0.749173457400628	-2.38132250244346	0.017250601980274	0.595562663624651	TRUE	FALSE	RGC_Only	-1.78402361234148	NA	0	26	0	0.0384615384615385
Nr3c1	Regulator	ENSMUSG00000024431	281.964032541416	1.4213849464057	0.584949657407571	2.42992696620271	0.0151018656069077	0.0865665821358544	245.477824199389	-0.127520842336934	0.255372764734798	-0.499351771005664	0.617531589302482	0.980364565960626	FALSE	TRUE	MN_Only	1.4213849464057	NA	0	20	0	0.05
Runx3	Regulator	ENSMUSG00000070691	13.6761186042163	8.30412245641789	1.71424405792614	4.84418914449326	1.27129782954202e-06	4.72001750284555e-05	2.40661185330582	0.440537040899621	1.24933530367934	0.35261713937181	0.724375486605532	0.990829845757594	FALSE	TRUE	MN_Only	8.30412245641789	NA	0	24	0	0.0416666666666667
Nr1h3	Regulator	ENSMUSG00000002108	72.6710806702371	-2.62396445270197	1.1703007651651	-2.24212828941608	0.0249530821263204	0.121096084450306	5.40984708602464	-0.535061866406604	0.604193363214076	-0.885580509458562	0.375843618174032	0.94589918040108	FALSE	TRUE	MN_Only	-2.62396445270197	NA	0	13	0	0.0769230769230769
Nr1h2	Regulator	ENSMUSG00000060601	437.134587012442	-1.68696337077032	0.487547210266378	-3.46010260185598	0.000539969600762861	0.00741388449953083	264.857061918011	0.0631175601997269	0.116881908085511	0.540011377582491	0.589189186064989	0.9795258579091	FALSE	TRUE	MN_Only	-1.68696337077032	NA	0	13	0	0.0769230769230769
Thra	Regulator	ENSMUSG00000058756	1706.47736508496	0.772451319528107	0.231706675402534	3.33374650594836	0.000856847088751585	0.0106690759075456	3120.32774576898	0.131987819069946	0.126174348645284	1.04607489943147	0.295526453002393	0.922672763878503	FALSE	TRUE	MN_Only	0.772451319528107	NA	0	14	0	0.0714285714285714
Jun	Regulator	ENSMUSG00000052684	777.508323858799	1.31580455235758	0.449149518350566	2.92954684041447	0.00339456647256351	0.0306289649359512	404.452978020627	0.355615774812947	0.387426678564347	0.917891808924263	0.35867551037626	0.940952244979022	FALSE	TRUE	MN_Only	1.31580455235758	NA	0	13	0	0.0769230769230769
Runx1	Regulator	ENSMUSG00000022952	66.924871270429	4.80160063937342	1.09249097251637	4.39509411076756	1.10724772889853e-05	0.000310498717656826	9.84592390980986	1.55361223328339	0.746808060850597	2.08033672201376	0.037494658815623	0.696855418224102	TRUE	TRUE	Both	3.1776064363284	NA	0	8	0	0.125
3830417A13Rik	Regulator	ENSMUSG00000031179	1.72146168400828	6.07988558238709	3.09524494439433	1.96426638008024	0.0494992083731959	NA	0	NA	NA	NA	NA	NA	FALSE	TRUE	MN_Only	6.07988558238709	NA	0	3	0	0.333333333333333
Mtor	Regulator	ENSMUSG00000028991	552.504669865307	1.16443474885125	0.477855545469643	2.43679237353378	0.0148181849035837	0.0855130305657245	1049.70478100614	-0.095448764349861	0.122888068287386	-0.776713033902073	0.437328095289916	0.961870167526411	FALSE	TRUE	MN_Only	1.16443474885125	NA	0	3	0	0.333333333333333
Nlk	Regulator	ENSMUSG00000017376	569.432549025867	-1.20848338073296	0.340330806380305	-3.55090799327326	0.000383904597771651	0.00573649642296571	501.771445197048	-0.330802340672771	0.140667119303447	-2.35166784043658	0.01868945581046	0.611979327054871	FALSE	TRUE	MN_Only	-1.20848338073296	NA	0	6	0	0.166666666666667
Smad3	Regulator	ENSMUSG00000032402	105.272611468373	4.53904434910267	1.21855142848777	3.72495098933629	0.000195353172405357	0.00336358423562075	124.133062052799	-0.655234628151187	0.369556172881743	-1.7730312094147	0.0762235355081289	0.766905504903221	FALSE	TRUE	MN_Only	4.53904434910267	NA	0	12	0	0.0833333333333333
Cebpb	Regulator	ENSMUSG00000056501	188.69756029888	2.67194065888325	0.925180590246486	2.88802066002205	0.00387674408167799	0.0334584829746799	36.0874792629347	0.389926027727298	0.260080373452597	1.49925202948221	0.133808261936332	0.840677130818437	FALSE	TRUE	MN_Only	2.67194065888325	NA	0	7	0	0.142857142857143
Cebpd	Regulator	ENSMUSG00000071637	140.039132311191	4.52556697647951	1.01312477083412	4.46693942025873	7.93465868010915e-06	0.00023664143940637	17.1480507508117	0.73057856035105	0.781458321711221	0.934891266819252	0.349844338207886	0.940046580807138	FALSE	TRUE	MN_Only	4.52556697647951	NA	0	7	0	0.142857142857143
Cebpa	Regulator	ENSMUSG00000034957	12.4533797848853	4.02545993316072	1.19662300173656	3.36401684349951	0.000768168549407823	0.00988787991555132	34.0181394405721	1.02067247334827	0.479089653947289	2.1304414840496	0.0331351819918849	0.690111701055	TRUE	TRUE	Both	2.5230662032545	NA	0	7	0	0.142857142857143
Nfia	Regulator	ENSMUSG00000028565	1435.77631486775	-1.42077428300927	0.404216071330958	-3.51488815952096	0.000439939222577532	0.0063207062639619	100.075781931316	-1.04570668686256	0.50586110130831	-2.06718145387745	0.0387170590926443	0.696855418224102	TRUE	TRUE	Both	-1.23324048493591	NA	0	5	0	0.2
Nfib	Regulator	ENSMUSG00000008575	341.493960326926	-1.28351694394955	0.54794439181946	-2.34242190103928	0.0191590433078663	0.101544324946353	381.419116165044	0.406471983460063	0.248220533776683	1.63754374900247	0.101516905536282	0.806347667854157	FALSE	TRUE	MN_Only	-1.28351694394955	NA	0	5	0	0.2
Nfix	Regulator	ENSMUSG00000001911	419.300487491905	1.80592540683028	0.534929726549895	3.37600495391769	0.000735465949739851	0.00953158631568458	1914.74116665886	0.165228201942451	0.183598228552856	0.8999444234555	0.368149827630664	0.943829991173878	FALSE	TRUE	MN_Only	1.80592540683028	NA	0	5	0	0.2
Nfatc1	Regulator	ENSMUSG00000033016	18.1987062154189	3.97371293257215	1.54554923905505	2.57106847983807	0.0101385277046219	0.06634718175048	12.9578794527891	1.01613481150578	0.731341340382297	1.38941251560402	0.164707346656635	0.868636462026522	FALSE	TRUE	MN_Only	3.97371293257215	NA	0	5	0	0.2
Usf1	Regulator	ENSMUSG00000026641	231.318501330387	1.36806134576972	0.621571448190031	2.2009719876185	0.0277380069882176	0.130478007015681	205.255033569638	0.114321212980215	0.103545074773409	1.10407195349839	0.269561926365534	0.912384203153893	FALSE	TRUE	MN_Only	1.36806134576972	NA	0	5	0	0.2
Sox10	Regulator	ENSMUSG00000033006	195.074295083038	3.40065551501552	0.994827815864467	3.41833577709172	0.000630053264430766	0.00841265615644529	0	NA	NA	NA	NA	NA	FALSE	TRUE	MN_Only	3.40065551501552	NA	0	2	0	0.5
Myf6	Regulator	ENSMUSG00000035923	0	NA	NA	NA	NA	NA	40.5163425738135	1.09554313940862	0.394520000078202	2.77690139711918	0.00548798249200641	0.41713865743755	TRUE	FALSE	RGC_Only	1.09554313940862	NA	0	7	0	0.142857142857143
Tfeb	Regulator	ENSMUSG00000023990	58.9791186917367	1.71328648540624	0.738475970050701	2.32003010915658	0.0203392486033976	0.105929725158463	32.3850914867249	0.114756136284749	0.31998181583912	0.358633305407723	0.719869427919452	0.989512820117742	FALSE	TRUE	MN_Only	1.71328648540624	NA	0	7	0	0.142857142857143
Mxd4	Regulator	ENSMUSG00000037235	107.880019472377	1.69249049405583	0.667637981332778	2.53504225550077	0.0112433762820201	0.0709302550535419	121.211150103438	0.111041287642516	0.134702974685071	0.824341763068896	0.409745395052781	0.955426157763184	FALSE	TRUE	MN_Only	1.69249049405583	NA	0	7	0	0.142857142857143
